match_id,team1,team2,winner,venue,date,gender,match_type,overs
1138202,Sri Lanka,Pakistan,Pakistan,Sinhalese Sports Club Ground,2018-03-28,female,T20,20
1138203,Pakistan,Sri Lanka,Sri Lanka,Nondescripts Cricket Club Ground,2018-03-30,female,T20,20
1140069,Pakistan,West Indies,Pakistan,National Stadium,2018-04-01,male,T20,20
1140070,Pakistan,West Indies,Pakistan,National Stadium,2018-04-02,male,T20,20
1140071,West Indies,Pakistan,Pakistan,National Stadium,2018-04-03,male,T20,20
1140384,England,Sri Lanka,England,"R.Premadasa Stadium, Khettarama",2018-10-27,male,T20,20
1140992,India,Ireland,India,"The Village, Malahide",2018-06-27,male,T20,20
1140993,India,Ireland,India,"The Village, Malahide",2018-06-29,male,T20,20
1141232,West Indies,ICC World XI,West Indies,Lord's,2018-05-31,male,T20,20
1141835,Netherlands,Nepal,,Lord's,2018-07-29,male,T20,20
1142501,Netherlands,Ireland,Netherlands,Hazelaarweg,2018-06-12,male,T20,20
1142502,Ireland,Netherlands,Netherlands,Hazelaarweg,2018-06-13,male,T20,20
1142503,Ireland,Scotland,Ireland,Sportpark Het Schootsveld,2018-06-16,male,T20,20
1142504,Scotland,Ireland,,Sportpark Het Schootsveld,2018-06-17,male,T20,20
1142505,Netherlands,Scotland,Scotland,VRA Ground,2018-06-19,male,T20,20
1142506,Scotland,Netherlands,Scotland,VRA Ground,2018-06-20,male,T20,20
1142589,South Africa,Sri Lanka,Sri Lanka,"R.Premadasa Stadium, Khettarama",2018-08-14,male,T20,20
1142913,Pakistan,Zimbabwe,Pakistan,Harare Sports Club,2018-07-01,male,T20,20
1142914,Pakistan,Australia,Australia,Harare Sports Club,2018-07-02,male,T20,20
1142915,Australia,Zimbabwe,Australia,Harare Sports Club,2018-07-03,male,T20,20
1142916,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2018-07-04,male,T20,20
1142917,Pakistan,Australia,Pakistan,Harare Sports Club,2018-07-05,male,T20,20
1142918,Zimbabwe,Australia,Australia,Harare Sports Club,2018-07-06,male,T20,20
1142919,Australia,Pakistan,Pakistan,Harare Sports Club,2018-07-08,male,T20,20
1144149,South Africa,Zimbabwe,South Africa,Buffalo Park,2018-10-09,male,T20,20
1144150,Zimbabwe,South Africa,South Africa,Senwes Park,2018-10-12,male,T20,20
1144161,South Africa,Pakistan,South Africa,Newlands,2019-02-01,male,T20,20
1144162,South Africa,Pakistan,South Africa,The Wanderers Stadium,2019-02-03,male,T20,20
1144163,South Africa,Pakistan,Pakistan,SuperSport Park,2019-02-06,male,T20,20
1144172,South Africa,Sri Lanka,,Newlands,2019-03-19,male,T20,20
1144173,South Africa,Sri Lanka,South Africa,SuperSport Park,2019-03-22,male,T20,20
1144174,South Africa,Sri Lanka,South Africa,The Wanderers Stadium,2019-03-24,male,T20,20
1144441,South Africa,Bangladesh,South Africa,Mangaung Oval,2018-05-19,female,T20,20
1144442,South Africa,Bangladesh,South Africa,Mangaung Oval,2018-05-20,female,T20,20
1144978,New Zealand,Australia,Australia,North Sydney Oval,2018-09-29,female,T20,20
1144979,New Zealand,Australia,Australia,Allan Border Field,2018-10-01,female,T20,20
1144980,New Zealand,Australia,Australia,Manuka Oval,2018-10-05,female,T20,20
1144989,South Africa,Australia,South Africa,Carrara Oval,2018-11-17,male,T20,20
1144990,Australia,India,Australia,"Brisbane Cricket Ground, Woolloongabba",2018-11-21,male,T20,20
1144991,Australia,India,,Melbourne Cricket Ground,2018-11-23,male,T20,20
1144992,Australia,India,India,Sydney Cricket Ground,2018-11-25,male,T20,20
1145890,Ireland,New Zealand,New Zealand,YMCA Cricket Club,2018-06-06,female,T20,20
1145894,Ireland,Bangladesh,Bangladesh,YMCA Cricket Club,2018-06-28,female,T20,20
1145895,Ireland,Bangladesh,Bangladesh,"The Village, Malahide, Dublin",2018-06-29,female,T20,20
1145896,Bangladesh,Ireland,Ireland,"Pembroke Cricket Club, Sandymount",2018-07-01,female,T20,20
1146723,Bangladesh,West Indies,West Indies,"Warner Park, Basseterre",2018-07-31,male,T20,20
1146724,Bangladesh,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,2018-08-04,male,T20,20
1146725,Bangladesh,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,2018-08-05,male,T20,20
1147717,Thailand,Ireland,Ireland,Sportpark Maarschalkerweerd,2018-07-07,female,T20,20
1147718,Uganda,Scotland,Scotland,VRA Ground,2018-07-07,female,T20,20
1147719,Netherlands,United Arab Emirates,United Arab Emirates,Sportpark Maarschalkerweerd,2018-07-07,female,T20,20
1147720,Papua New Guinea,Bangladesh,Bangladesh,VRA Ground,2018-07-07,female,T20,20
1147722,Scotland,Ireland,Ireland,VRA Ground,2018-07-08,female,T20,20
1147723,Netherlands,Bangladesh,Bangladesh,Sportpark Maarschalkerweerd,2018-07-08,female,T20,20
1147724,United Arab Emirates,Papua New Guinea,Papua New Guinea,VRA Ground,2018-07-08,female,T20,20
1147725,Scotland,Thailand,Scotland,Sportpark Maarschalkerweerd,2018-07-10,female,T20,20
1147726,Uganda,Ireland,Ireland,VRA Ground,2018-07-10,female,T20,20
1147727,United Arab Emirates,Bangladesh,Bangladesh,Sportpark Maarschalkerweerd,2018-07-10,female,T20,20
1147728,Papua New Guinea,Netherlands,Papua New Guinea,VRA Ground,2018-07-10,female,T20,20
1147729,Ireland,Papua New Guinea,Ireland,VRA Ground,2018-07-12,female,T20,20
1147730,Netherlands,Uganda,Uganda,Sportpark Maarschalkerweerd,2018-07-12,female,T20,20
1147731,Bangladesh,Scotland,Bangladesh,VRA Ground,2018-07-12,female,T20,20
1147732,United Arab Emirates,Thailand,Thailand,Sportpark Maarschalkerweerd,2018-07-12,female,T20,20
1147733,Netherlands,United Arab Emirates,,VRA Ground,2018-07-14,female,T20,20
1147734,Papua New Guinea,Scotland,Scotland,Sportpark Maarschalkerweerd,2018-07-14,female,T20,20
1147735,Thailand,Uganda,Thailand,VRA Ground,2018-07-14,female,T20,20
1147736,Bangladesh,Ireland,Bangladesh,Sportpark Maarschalkerweerd,2018-07-14,female,T20,20
1148048,India,Malaysia,India,Kinrara Academy Oval,2018-06-03,female,T20,20
1148050,Thailand,Pakistan,Pakistan,Kinrara Academy Oval,2018-06-03,female,T20,20
1148051,Pakistan,Bangladesh,Bangladesh,Kinrara Academy Oval,2018-06-04,female,T20,20
1148052,India,Thailand,India,Royal Selangor Club,2018-06-04,female,T20,20
1148053,Sri Lanka,Malaysia,Sri Lanka,Royal Selangor Club,2018-06-04,female,T20,20
1148054,Pakistan,Sri Lanka,Pakistan,Kinrara Academy Oval,2018-06-06,female,T20,20
1148055,Malaysia,Thailand,Thailand,Royal Selangor Club,2018-06-06,female,T20,20
1148056,India,Bangladesh,Bangladesh,Kinrara Academy Oval,2018-06-06,female,T20,20
1148057,Thailand,Bangladesh,Bangladesh,Kinrara Academy Oval,2018-06-07,female,T20,20
1148058,Pakistan,Malaysia,Pakistan,Royal Selangor Club,2018-06-07,female,T20,20
1148059,Sri Lanka,India,India,Royal Selangor Club,2018-06-07,female,T20,20
1148060,Pakistan,India,India,Kinrara Academy Oval,2018-06-09,female,T20,20
1148061,Sri Lanka,Thailand,Thailand,Royal Selangor Club,2018-06-09,female,T20,20
1148062,Bangladesh,Malaysia,Bangladesh,Kinrara Academy Oval,2018-06-09,female,T20,20
1148063,India,Bangladesh,Bangladesh,Kinrara Academy Oval,2018-06-10,female,T20,20
1150533,India,New Zealand,India,Providence Stadium,2018-11-09,female,T20,20
1150534,Australia,Pakistan,Australia,Providence Stadium,2018-11-09,female,T20,20
1150535,West Indies,Bangladesh,West Indies,Providence Stadium,2018-11-09,female,T20,20
1150537,Pakistan,India,India,Providence Stadium,2018-11-11,female,T20,20
1150538,Ireland,Australia,Australia,Providence Stadium,2018-11-11,female,T20,20
1150539,Bangladesh,England,England,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-12,female,T20,20
1150540,Sri Lanka,South Africa,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-12,female,T20,20
1150541,Pakistan,Ireland,Pakistan,Providence Stadium,2018-11-13,female,T20,20
1150542,Australia,New Zealand,Australia,Providence Stadium,2018-11-13,female,T20,20
1150543,Sri Lanka,Bangladesh,Sri Lanka,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-14,female,T20,20
1150544,West Indies,South Africa,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-14,female,T20,20
1150545,India,Ireland,India,Providence Stadium,2018-11-15,female,T20,20
1150546,New Zealand,Pakistan,New Zealand,Providence Stadium,2018-11-15,female,T20,20
1150547,South Africa,England,England,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-16,female,T20,20
1150548,West Indies,Sri Lanka,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-16,female,T20,20
1150549,India,Australia,India,Providence Stadium,2018-11-17,female,T20,20
1150550,Ireland,New Zealand,New Zealand,Providence Stadium,2018-11-17,female,T20,20
1150551,England,West Indies,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-18,female,T20,20
1150552,South Africa,Bangladesh,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",2018-11-18,female,T20,20
1150553,Australia,West Indies,Australia,"Sir Vivian Richards Stadium, North Sound",2018-11-22,female,T20,20
1150554,India,England,England,"Sir Vivian Richards Stadium, North Sound",2018-11-22,female,T20,20
1150555,England,Australia,Australia,"Sir Vivian Richards Stadium, North Sound",2018-11-24,female,T20,20
1152840,England,Pakistan,England,Sophia Gardens,2019-05-05,male,T20,20
1153317,Bangladesh,West Indies,West Indies,Sylhet International Cricket Stadium,2018-12-17,male,T20,20
1153318,Bangladesh,West Indies,Bangladesh,"Shere Bangla National Stadium, Mirpur",2018-12-20,male,T20,20
1153319,Bangladesh,West Indies,West Indies,"Shere Bangla National Stadium, Mirpur",2018-12-22,male,T20,20
1153696,New Zealand,India,New Zealand,Westpac Stadium,2019-02-06,male,T20,20
1153697,New Zealand,India,India,Eden Park,2019-02-08,male,T20,20
1153698,New Zealand,India,New Zealand,Seddon Park,2019-02-10,male,T20,20
1153843,New Zealand,Sri Lanka,New Zealand,Eden Park,2019-01-11,male,T20,20
1153858,New Zealand,India,New Zealand,Westpac Stadium,2019-02-06,female,T20,20
1153859,New Zealand,India,New Zealand,Eden Park,2019-02-08,female,T20,20
1153860,New Zealand,India,New Zealand,Seddon Park,2019-02-10,female,T20,20
1156216,South Africa,West Indies,West Indies,"Brian Lara Stadium, Tarouba",2018-09-28,female,T20,20
1156218,West Indies,South Africa,South Africa,"Brian Lara Stadium, Tarouba",2018-10-04,female,T20,20
1156219,West Indies,South Africa,South Africa,"Brian Lara Stadium, Tarouba",2018-10-06,female,T20,20
1157372,Pakistan,Australia,Pakistan,Sheikh Zayed Stadium,2018-10-24,male,T20,20
1157373,Pakistan,Australia,Pakistan,Dubai International Cricket Stadium,2018-10-26,male,T20,20
1157374,Pakistan,Australia,Pakistan,Dubai International Cricket Stadium,2018-10-28,male,T20,20
1157375,Pakistan,New Zealand,Pakistan,Sheikh Zayed Stadium,2018-10-31,male,T20,20
1157376,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2018-11-02,male,T20,20
1157377,Pakistan,New Zealand,Pakistan,Dubai International Cricket Stadium,2018-11-04,male,T20,20
1157710,Sri Lanka,India,,Colts Cricket Club Ground,2018-09-21,female,T20,20
1157711,Sri Lanka,India,India,Colombo Cricket Club Ground,2018-09-22,female,T20,20
1157712,Sri Lanka,India,India,Colombo Cricket Club Ground,2018-09-24,female,T20,20
1157713,India,Sri Lanka,India,Chilaw Marians Cricket Club Ground,2018-09-25,female,T20,20
1157759,West Indies,India,India,Eden Gardens,2018-11-04,male,T20,20
1157760,India,West Indies,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2018-11-06,male,T20,20
1157761,West Indies,India,India,"MA Chidambaram Stadium, Chepauk",2018-11-11,male,T20,20
1158071,West Indies,England,England,"Darren Sammy National Cricket Stadium, St Lucia",2019-03-05,male,T20,20
1158072,West Indies,England,England,"Warner Park, St Kitts",2019-03-08,male,T20,20
1158073,West Indies,England,England,"Warner Park, St Kitts",2019-03-10,male,T20,20
1158344,Botswana,Lesotho,Botswana,Botswana Cricket Association Oval 1,2018-08-20,female,T20,20
1158345,Malawi,Namibia,Namibia,Botswana Cricket Association Oval 2,2018-08-20,female,T20,20
1158348,Sierra Leone,Namibia,Namibia,Botswana Cricket Association Oval 1,2018-08-21,female,T20,20
1158349,Mozambique,Lesotho,Mozambique,Botswana Cricket Association Oval 2,2018-08-21,female,T20,20
1158350,Mozambique,Botswana,Botswana,Botswana Cricket Association Oval 1,2018-08-21,female,T20,20
1158352,Botswana,Sierra Leone,Sierra Leone,Botswana Cricket Association Oval 1,2018-08-23,female,T20,20
1158353,Mozambique,Namibia,Namibia,Botswana Cricket Association Oval 2,2018-08-23,female,T20,20
1158354,Namibia,Lesotho,Namibia,"Botswana Cricket Association Oval 1, Gaborone",2018-08-23,female,T20,20
1158355,Sierra Leone,Malawi,Sierra Leone,Botswana Cricket Association Oval 2,2018-08-23,female,T20,20
1158356,Sierra Leone,Lesotho,Sierra Leone,Botswana Cricket Association Oval 1,2018-08-24,female,T20,20
1158358,Botswana,Namibia,Namibia,Botswana Cricket Association Oval 1,2018-08-24,female,T20,20
1158359,Lesotho,Malawi,Malawi,Botswana Cricket Association Oval 1,2018-08-25,female,T20,20
1158361,Sierra Leone,Namibia,Namibia,Botswana Cricket Association Oval 1,2018-08-25,female,T20,20
1161231,Australia,Pakistan,Australia,Kinrara Academy Oval,2018-10-25,female,T20,20
1161232,Pakistan,Australia,Australia,Kinrara Academy Oval,2018-10-27,female,T20,20
1161233,Pakistan,Australia,Australia,Kinrara Academy Oval,2018-10-29,female,T20,20
1162727,United Arab Emirates,Australia,Australia,Tolerance Oval,2018-10-22,male,T20,20
1168020,England,West Indies,England,County Ground,2019-06-21,female,T20,20
1168026,England,Australia,Australia,County Ground,2019-07-26,female,T20,20
1168027,England,Australia,Australia,"County Ground, Hove",2019-07-28,female,T20,20
1168028,England,Australia,England,County Ground,2019-07-31,female,T20,20
1168160,South Africa,Sri Lanka,South Africa,Newlands,2019-02-01,female,T20,20
1168162,South Africa,Sri Lanka,South Africa,SuperSport Park,2019-02-06,female,T20,20
1168247,India,Australia,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-02-24,male,T20,20
1168248,India,Australia,Australia,M.Chinnaswamy Stadium,2019-02-27,male,T20,20
1168521,Ireland,Zimbabwe,Ireland,"Bready Cricket Club, Magheramason",2019-07-12,male,T20,20
1168522,Ireland,Zimbabwe,Zimbabwe,Bready,2019-07-14,male,T20,20
1170457,United Arab Emirates,Nepal,United Arab Emirates,ICC Academy,2019-01-31,male,T20,20
1170458,United Arab Emirates,Nepal,Nepal,ICC Academy,2019-02-01,male,T20,20
1170459,United Arab Emirates,Nepal,Nepal,ICC Academy,2019-02-03,male,T20,20
1172163,India,England,England,Barsapara Cricket Stadium,2019-03-04,female,T20,20
1172164,India,England,England,Barsapara Cricket Stadium,2019-03-07,female,T20,20
1172165,India,England,England,Barsapara Cricket Stadium,2019-03-09,female,T20,20
1172469,Pakistan,West Indies,West Indies,Southend Club Cricket Stadium,2019-01-31,female,T20,20
1172470,Pakistan,West Indies,,Southend Club Cricket Stadium,2019-02-01,female,T20,20
1172471,Pakistan,West Indies,Pakistan,Southend Club Cricket Stadium,2019-02-03,female,T20,20
1172505,Netherlands,Scotland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-13,male,T20,20
1172506,Oman,Ireland,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-13,male,T20,20
1172507,Oman,Netherlands,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-15,male,T20,20
1172508,Ireland,Scotland,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-15,male,T20,20
1172509,Ireland,Netherlands,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-17,male,T20,20
1172510,Oman,Scotland,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019-02-17,male,T20,20
1172910,Thailand,China,Thailand,Terdthai Cricket Ground,2019-02-18,female,T20,20
1172911,Kuwait,Malaysia,Malaysia,Asian Institute of Technology Ground,2019-02-18,female,T20,20
1172912,Hong Kong,United Arab Emirates,United Arab Emirates,Asian Institute of Technology Ground,2019-02-18,female,T20,20
1172913,Malaysia,Nepal,Nepal,Terdthai Cricket Ground,2019-02-19,female,T20,20
1172914,China,Hong Kong,China,Terdthai Cricket Ground,2019-02-19,female,T20,20
1172915,Kuwait,United Arab Emirates,United Arab Emirates,Asian Institute of Technology Ground,2019-02-19,female,T20,20
1172916,Malaysia,United Arab Emirates,United Arab Emirates,Terdthai Cricket Ground,2019-02-21,female,T20,20
1172917,Thailand,Nepal,Thailand,Asian Institute of Technology Ground,2019-02-21,female,T20,20
1172918,China,Kuwait,China,Asian Institute of Technology Ground,2019-02-21,female,T20,20
1172919,Nepal,United Arab Emirates,Nepal,Terdthai Cricket Ground,2019-02-22,female,T20,20
1172920,Thailand,Hong Kong,Thailand,Asian Institute of Technology Ground,2019-02-22,female,T20,20
1172921,China,Malaysia,China,Terdthai Cricket Ground,2019-02-22,female,T20,20
1172922,China,United Arab Emirates,United Arab Emirates,Terdthai Cricket Ground,2019-02-24,female,T20,20
1172923,Thailand,Kuwait,Thailand,Asian Institute of Technology Ground,2019-02-24,female,T20,20
1172924,Hong Kong,Nepal,Nepal,Asian Institute of Technology Ground,2019-02-24,female,T20,20
1172925,Thailand,Malaysia,Thailand,Terdthai Cricket Ground,2019-02-25,female,T20,20
1172926,China,Nepal,Nepal,Terdthai Cricket Ground,2019-02-25,female,T20,20
1172927,Hong Kong,Kuwait,Hong Kong,Asian Institute of Technology Ground,2019-02-25,female,T20,20
1172929,Kuwait,Nepal,Nepal,Asian Institute of Technology Ground,2019-02-27,female,T20,20
1172930,Thailand,United Arab Emirates,Thailand,Asian Institute of Technology Ground,2019-02-27,female,T20,20
1173048,Australia,India,India,Sydney Showground Stadium,2020-02-21,female,T20,20
1173049,Thailand,West Indies,West Indies,W.A.C.A. Ground,2020-02-22,female,T20,20
1173050,New Zealand,Sri Lanka,New Zealand,W.A.C.A. Ground,2020-02-22,female,T20,20
1173051,England,South Africa,South Africa,W.A.C.A. Ground,2020-02-23,female,T20,20
1173052,Australia,Sri Lanka,Australia,W.A.C.A. Ground,2020-02-24,female,T20,20
1173053,Bangladesh,India,India,W.A.C.A. Ground,2020-02-24,female,T20,20
1173054,England,Thailand,England,Manuka Oval,2020-02-26,female,T20,20
1173055,Pakistan,West Indies,Pakistan,Manuka Oval,2020-02-26,female,T20,20
1173056,India,New Zealand,India,Junction Oval,2020-02-27,female,T20,20
1173057,Australia,Bangladesh,Australia,Manuka Oval,2020-02-27,female,T20,20
1173058,South Africa,Thailand,South Africa,Manuka Oval,2020-02-28,female,T20,20
1173059,England,Pakistan,England,Manuka Oval,2020-02-28,female,T20,20
1173060,Bangladesh,New Zealand,New Zealand,Junction Oval,2020-02-29,female,T20,20
1173061,India,Sri Lanka,India,Junction Oval,2020-02-29,female,T20,20
1173062,Pakistan,South Africa,South Africa,Sydney Showground Stadium,2020-03-01,female,T20,20
1173063,England,West Indies,England,Sydney Showground Stadium,2020-03-01,female,T20,20
1173064,Bangladesh,Sri Lanka,Sri Lanka,Junction Oval,2020-03-02,female,T20,20
1173065,Australia,New Zealand,Australia,Junction Oval,2020-03-02,female,T20,20
1173066,Pakistan,Thailand,,Sydney Showground Stadium,2020-03-03,female,T20,20
1173069,Australia,South Africa,Australia,Sydney Cricket Ground,2020-03-05,female,T20,20
1173070,Australia,India,Australia,Melbourne Cricket Ground,2020-03-08,female,T20,20
1176435,Sri Lanka,England,England,P Sara Oval,2019-03-24,female,T20,20
1176436,Sri Lanka,England,England,P Sara Oval,2019-03-26,female,T20,20
1176437,Sri Lanka,England,England,P Sara Oval,2019-03-28,female,T20,20
1176792,Papua New Guinea,Philippines,Papua New Guinea,Amini Park,2019-03-22,male,T20,20
1176793,Papua New Guinea,Vanuatu,Papua New Guinea,Amini Park,2019-03-22,male,T20,20
1176794,Philippines,Vanuatu,Vanuatu,Amini Park,2019-03-23,male,T20,20
1176795,Papua New Guinea,Philippines,,Amini Park,2019-03-23,male,T20,20
1176796,Philippines,Vanuatu,Philippines,Amini Park,2019-03-24,male,T20,20
1176797,Papua New Guinea,Vanuatu,Papua New Guinea,Amini Park,2019-03-24,male,T20,20
1177018,South Africa,Pakistan,Pakistan,LC de Villiers Oval,2019-05-15,female,T20,20
1177019,South Africa,Pakistan,South Africa,City Oval,2019-05-18,female,T20,20
1177020,South Africa,Pakistan,Pakistan,City Oval,2019-05-19,female,T20,20
1177021,South Africa,Pakistan,South Africa,Willowmoore Park,2019-05-22,female,T20,20
1177022,South Africa,Pakistan,South Africa,Willowmoore Park,2019-05-23,female,T20,20
1177484,United Arab Emirates,United States of America,,ICC Academy,2019-03-15,male,T20,20
1177485,United Arab Emirates,United States of America,United Arab Emirates,ICC Academy,2019-03-16,male,T20,20
1178996,Germany,Italy,Italy,Sportpark Maarschalkerweerd,2019-05-25,male,T20,20
1179016,Namibia,Botswana,Namibia,United Cricket Club Ground,2019-04-01,female,T20,20
1179017,Namibia,Botswana,Namibia,United Cricket Club Ground,2019-04-03,female,T20,20
1179018,Namibia,Botswana,Namibia,United Cricket Club Ground,2019-04-03,female,T20,20
1179610,Namibia,Botswana,Namibia,United Cricket Club Ground,2019-04-02,female,T20,20
1179611,Namibia,Botswana,Namibia,United Cricket Club Ground,2019-04-02,female,T20,20
1182642,Zimbabwe,Mozambique,Zimbabwe,Old Hararians,2019-05-05,female,T20,20
1182644,Sierra Leone,Uganda,Uganda,Old Hararians,2019-05-05,female,T20,20
1182646,Mozambique,Nigeria,Nigeria,Old Hararians,2019-05-06,female,T20,20
1182648,Namibia,Uganda,Namibia,Old Hararians,2019-05-06,female,T20,20
1182649,Zimbabwe,Tanzania,Zimbabwe,Takashinga Sports Club,2019-05-06,female,T20,20
1182650,Mozambique,Rwanda,Rwanda,Old Hararians,2019-05-08,female,T20,20
1182652,Kenya,Uganda,Uganda,Old Hararians,2019-05-08,female,T20,20
1182653,Namibia,Sierra Leone,Namibia,Takashinga Sports Club,2019-05-08,female,T20,20
1182654,Zimbabwe,Rwanda,Zimbabwe,Old Hararians,2019-05-09,female,T20,20
1182656,Zimbabwe,Nigeria,Zimbabwe,Old Hararians,2019-05-11,female,T20,20
1182657,Rwanda,Tanzania,Tanzania,Takashinga Sports Club,2019-05-11,female,T20,20
1182658,Zimbabwe,Namibia,Zimbabwe,Harare Sports Club,2019-05-12,female,T20,20
1182904,Vanuatu,Papua New Guinea,Papua New Guinea,"Ground 1, Independence Park",2019-05-06,female,T20,20
1182905,Indonesia,Japan,Indonesia,"Ground 2, Independence Park",2019-05-06,female,T20,20
1182906,Indonesia,Papua New Guinea,Papua New Guinea,"Ground 1, Independence Park",2019-05-06,female,T20,20
1182909,Fiji,Papua New Guinea,Papua New Guinea,"Ground 2, Independence Park",2019-05-07,female,T20,20
1182912,Vanuatu,Samoa,Samoa,"Ground 1, Independence Park",2019-05-09,female,T20,20
1182913,Fiji,Japan,Japan,"Ground 2, Independence Park",2019-05-09,female,T20,20
1182914,Japan,Papua New Guinea,Papua New Guinea,"Ground 1, Independence Park",2019-05-09,female,T20,20
1182916,Fiji,Indonesia,Indonesia,"Ground 1, Independence Park",2019-05-10,female,T20,20
1182917,Vanuatu,Japan,Vanuatu,"Ground 2, Independence Park",2019-05-10,female,T20,20
1182918,Papua New Guinea,Samoa,Papua New Guinea,"Ground 1, Independence Park",2019-05-10,female,T20,20
1183510,Australia,Sri Lanka,Australia,North Sydney Oval,2019-09-29,female,T20,20
1183511,Australia,Sri Lanka,Australia,North Sydney Oval,2019-09-30,female,T20,20
1183512,Australia,Sri Lanka,Australia,North Sydney Oval,2019-10-02,female,T20,20
1183524,Australia,Sri Lanka,Australia,Adelaide Oval,2019-10-27,male,T20,20
1183525,Australia,Sri Lanka,Australia,"Brisbane Cricket Ground, Woolloongabba",2019-10-30,male,T20,20
1183526,Australia,Sri Lanka,Australia,Melbourne Cricket Ground,2019-11-01,male,T20,20
1183527,Australia,Pakistan,,Sydney Cricket Ground,2019-11-03,male,T20,20
1183528,Australia,Pakistan,Australia,Manuka Oval,2019-11-05,male,T20,20
1183529,Australia,Pakistan,Australia,Perth Stadium,2019-11-08,male,T20,20
1183543,England,India,India,Manuka Oval,2020-01-31,female,T20,20
1183544,Australia,England,,Manuka Oval,2020-02-01,female,T20,20
1183545,Australia,India,Australia,Manuka Oval,2020-02-02,female,T20,20
1183546,England,India,England,Junction Oval,2020-02-07,female,T20,20
1183547,Australia,India,India,Junction Oval,2020-02-08,female,T20,20
1183548,Australia,England,Australia,Junction Oval,2020-02-09,female,T20,20
1183549,Australia,India,Australia,Junction Oval,2020-02-12,female,T20,20
1183856,United States of America,Canada,United States of America,Central Broward Regional Park Stadium Turf Ground,2019-05-18,female,T20,20
1183857,United States of America,Canada,United States of America,Central Broward Regional Park Stadium Turf Ground,2019-05-19,female,T20,20
1184258,Ghana,Namibia,Namibia,Kyambogo Cricket Oval,2019-05-20,male,T20,20
1184260,Uganda,Botswana,Uganda,Lugogo Cricket Oval,2019-05-20,male,T20,20
1184261,Ghana,Kenya,Kenya,Kyambogo Cricket Oval,2019-05-21,male,T20,20
1184262,Uganda,Namibia,Namibia,Kyambogo Cricket Oval,2019-05-21,male,T20,20
1184263,Botswana,Nigeria,Nigeria,Lugogo Cricket Oval,2019-05-21,male,T20,20
1184266,Uganda,Ghana,Uganda,Kyambogo Cricket Oval,2019-05-23,male,T20,20
1184900,Ghana,Nigeria,Nigeria,Kyambogo Cricket Oval,2019-05-22,male,T20,20
1184901,Botswana,Namibia,Namibia,Kyambogo Cricket Oval,2019-05-22,male,T20,20
1184902,Uganda,Kenya,Kenya,Lugogo Cricket Oval,2019-05-22,male,T20,20
1185154,Ireland,West Indies,West Indies,YMCA Cricket Club,2019-05-26,female,T20,20
1185155,Ireland,West Indies,West Indies,Sydney Parade,2019-05-28,female,T20,20
1185156,Ireland,West Indies,West Indies,Sydney Parade,2019-05-29,female,T20,20
1185181,Guernsey,Germany,Germany,King George V Sports Ground,2019-06-15,male,T20,20
1185182,Denmark,Norway,Denmark,King George V Sports Ground,2019-06-17,male,T20,20
1185184,Denmark,Jersey,Jersey,King George V Sports Ground,2019-06-16,male,T20,20
1185185,Guernsey,Italy,Italy,College Field,2019-06-16,male,T20,20
1185186,Jersey,Norway,Jersey,King George V Sports Ground,2019-06-16,male,T20,20
1185187,Guernsey,Denmark,,King George V Sports Ground,2019-06-18,male,T20,20
1185188,Germany,Norway,Germany,College Field,2019-06-20,male,T20,20
1185190,Germany,Jersey,Germany,College Field,2019-06-20,male,T20,20
1185191,Guernsey,Norway,Guernsey,King George V Sports Ground,2019-06-19,male,T20,20
1185192,Italy,Jersey,Jersey,College Field,2019-06-19,male,T20,20
1185193,Denmark,Germany,Germany,King George V Sports Ground,2019-06-19,male,T20,20
1185313,South Africa,England,South Africa,Buffalo Park,2020-02-12,male,T20,20
1185314,South Africa,England,England,Kingsmead,2020-02-14,male,T20,20
1185315,South Africa,England,England,SuperSport Park,2020-02-16,male,T20,20
1185316,South Africa,Australia,Australia,The Wanderers Stadium,2020-02-21,male,T20,20
1185317,South Africa,Australia,South Africa,St George's Park,2020-02-23,male,T20,20
